Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,864.5209,0,89.20059,0,864.5209,0
1,864.521,0,-38.57928,0,864.521,0
2,1209.983,0,138.7503,0,1209.983,0
3,1210.112,0,207.4135,0,1210.112,0
4,1210.112,0,203.4977,0,1210.112,0
5,1678.063,0,461.6071,0,1678.063,0
6,2023.558,0,506.8217,0,2023.558,0
7,2023.558,0,1098.42,0,2023.558,0
8,2023.557,0,1318.191,0,2023.558,0
9,2218.056,0,1301.404,0,2218.056,0
10,2218.057,0,1588.02,0,2218.057,0
11,2258.556,0,1758.28,0,2258.556,0
12,2258.556,0,1835.182,0,2258.556,0
13,2268.061,0,1825.804,0,2268.061,0
14,2278.088,0,1979.003,0,2278.088,0
15,2278.74,0,2063.359,0,2278.74,0
16,2350.585,0,2052.492,0,2350.585,0
17,2360.549,0,1952.324,0,2360.549,0
18,2463.122,0,1974.836,0,2463.122,0
19,2462.969,0,1888.197,0,2463.122,0
20,2462.974,0,1903.829,0,2463.122,0
21,2463.001,0,2068.409,0,2463.122,0
22,2462.969,0,2092.624,0,2463.122,0
23,2463.077,0,2110.33,0,2463.122,0
24,2463.065,0,2091.048,0,2463.122,0
25,2463.183,0,2120.712,0,2463.183,0
26,2463.183,0,2234.409,0,2463.183,0
27,2463.187,0,2151.282,0,2463.187,0
28,2463.186,0,2119.487,0,2463.187,0
29,2463.191,0,2196.706,0,2463.191,0
30,2463.187,0,2102.109,0,2463.191,0
31,2463.186,0,2238.26,0,2463.191,0
32,2463.186,0,2109.423,0,2463.191,0
33,2463.187,0,2217.632,0,2463.191,0
34,2463.187,0,1944.095,0,2463.191,0
35,2463.191,0,2016.308,0,2463.191,0
36,2463.186,0,2122.36,0,2463.191,0
37,2463.189,0,2112.308,0,2463.191,0
38,2463.183,0,2219.634,0,2463.191,0
39,2463.183,0,2080.844,0,2463.191,0
40,2463.183,0,2084.249,0,2463.191,0
41,2463.184,0,2032.163,0,2463.191,0
42,2463.184,0,2145.855,0,2463.191,0
43,2463.183,0,2072.739,0,2463.191,0
44,2463.187,0,2136.257,0,2463.191,0
45,2463.195,0,2209.898,0,2463.195,0
46,2463.187,0,2148.988,0,2463.195,0
47,2463.194,0,1964.469,0,2463.195,0
48,2463.195,0,2116.25,0,2463.195,0
49,2463.196,0,2211.909,0,2463.196,0
50,2463.188,0,2189.131,0,2463.196,0
51,2463.194,0,1869.241,0,2463.196,0
52,2464.745,0,2226.824,0,2464.745,0
53,2463.186,0,2073.497,0,2464.745,0
54,2463.187,0,2160.6,0,2464.745,0
55,2463.188,0,2273.926,0,2464.745,0
56,2464.745,0,2307.34,0,2464.745,0
57,2463.194,0,2139.154,0,2464.745,0
58,2463.233,0,2093.134,0,2464.745,0
59,2463.194,0,2263.671,0,2464.745,0
60,2463.194,0,2167.722,0,2464.745,0
61,2463.209,0,2161.991,0,2464.745,0
62,2462.265,0,1888.476,0,2464.745,0
63,2463.006,0,2079.46,0,2464.745,0
64,2474.456,0,1976.063,0,2474.456,0
65,2463.023,0,2023.173,0,2474.456,0
66,2463.381,0,2048.27,0,2474.456,0
67,2473.959,0,1910.541,0,2474.456,0
68,2462.865,0,2123.125,0,2474.456,0
69,2463.208,0,2059.115,0,2474.456,0
70,2462.648,0,2220.408,0,2474.456,0
71,2462.824,0,2189.056,0,2474.456,0
72,2462.118,0,2044.86,0,2474.456,0
73,2463.236,0,2027.554,0,2474.456,0
74,2462.853,0,2046.416,0,2474.456,0
75,2473.807,0,2200.606,0,2474.456,0
76,2462.764,0,2204.482,0,2474.456,0
77,2462.869,0,2179.836,0,2474.456,0
78,2555.346,0,2236.075,0,2555.346,0
79,2463.697,0,2191.703,0,2555.346,0
80,2463.074,0,2281.721,0,2555.346,0
81,2555.335,0,2237.306,0,2555.346,0
82,2462.334,0,2256.613,0,2555.346,0
83,2462.888,0,2052.431,0,2555.346,0
84,1954.852,0,1686.795,0,2555.346,0
85,2555.153,0,2056.759,0,2555.346,0
86,2555.366,0,1927.822,0,2555.366,0
87,2462.29,0,1977.712,0,2555.366,0
88,2555.184,0,1904.521,0,2555.366,0
89,2554.989,0,1926.244,0,2555.366,0
90,2555.021,0,2091.891,0,2555.366,0
91,2554.992,0,1899.929,0,2555.366,0
92,2555.18,0,2087.923,0,2555.366,0
93,2554.776,0,2064.43,0,2555.366,0
94,2555.175,0,2005.497,0,2555.366,0
95,2554.65,0,2074.057,0,2555.366,0
96,2555.576,0,1979.574,0,2555.576,0
97,2555.575,0,2217.665,0,2555.576,0
98,2555.575,0,2231.817,0,2555.576,0
99,2555.575,0,2014.978,0,2555.576,0
100,2555.575,0,2292.201,0,2555.576,0
101,2555.575,0,2290.697,0,2555.576,0
102,2555.576,0,2220.861,0,2555.576,0
103,2555.21,0,2041.697,0,2555.576,0
104,2555.579,0,2340.2,0,2555.579,0
105,2555.371,0,2192.362,0,2555.579,0
106,2555.58,0,2408.608,0,2555.58,0
107,2554.777,0,1876.925,0,2555.58,0
108,2555.595,0,2138.916,0,2555.595,0
109,2554.592,0,1942.234,0,2555.595,0
110,2555.022,0,2021.766,0,2555.595,0
111,2555.024,0,2251.798,0,2555.595,0
112,2554.605,0,2037.545,0,2555.595,0
