Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,5446.085,0,3339.136,0,5446.085,0
1,5556.447,0,4043.814,0,5556.447,0
2,5503.542,0,2952.612,0,5556.447,0
3,5552.391,0,4016.265,0,5556.447,0
4,5393.041,0,3286.069,0,5556.447,0
5,5556.804,0,3273.506,0,5556.804,0
6,5557.28,0,3240.298,0,5557.28,0
7,5565.3,0,3662.729,0,5565.3,0
8,5556.799,0,3625.328,0,5565.3,0
9,5556.786,0,4080.546,0,5565.3,0
10,5548.23,0,3432.456,0,5565.3,0
11,5555.893,0,4107.554,0,5565.3,0
12,5563.928,0,3472.634,0,5565.3,0
13,5554.14,0,4367.827,0,5565.3,0
14,5534.214,0,3891.969,0,5565.3,0
15,5556.777,0,4126.259,0,5565.3,0
16,5563.826,0,4086.792,0,5565.3,0
17,5555.607,0,3239.784,0,5565.3,0
18,5543.117,0,3111.872,0,5565.3,0
19,4717.309,0,2438.086,0,5565.3,0
20,5317.354,0,4016.584,0,5565.3,0
21,5564.953,0,3381.184,0,5565.3,0
22,5555.866,0,3075.816,0,5565.3,0
23,5566.813,0,4038.479,0,5566.813,0
24,4594.31,0,2804.575,0,5566.813,0
25,5045.773,0,3270.15,0,5566.813,0
26,5600.581,0,3595.469,0,5600.581,0
27,5560.443,0,3063.435,0,5600.581,0
28,5532.67,0,3624.4,0,5600.581,0
29,5557.133,0,4054.426,0,5600.581,0
30,4321.564,0,2830.385,0,5600.581,0
31,5556.826,0,4694.427,0,5600.581,0
32,5557.297,0,4787.6,0,5600.581,0
33,5553.377,0,2679.866,0,5600.581,0
34,5544.251,0,3410.383,0,5600.581,0
35,5629.153,0,3312.272,0,5629.153,0
36,4821.926,0,3184.882,0,5629.153,0
37,5627.493,0,3398.372,0,5629.153,0
38,5632.416,0,3764.973,0,5632.416,0
39,5532.671,0,3042.966,0,5632.416,0
40,4801.395,0,4041.271,0,5632.416,0
41,4308.8,0,3022.014,0,5632.416,0
42,5629.485,0,3125.243,0,5632.416,0
43,5288.476,0,3019.583,0,5632.416,0
44,4954.871,0,2851.597,0,5632.416,0
45,5626.358,0,4008.688,0,5632.416,0
